fips,variable,value
22079,university_overall,Louisiana State University
22081,university_overall,Louisiana State University
22083,university_overall,Louisiana State University
22085,university_overall,Louisiana State University
22087,university_overall,Louisiana State University
22089,university_overall,Louisiana State University
22091,university_overall,Louisiana State University
22093,university_overall,Louisiana State University
22095,university_overall,Louisiana State University
22097,university_overall,Louisiana State University
22099,university_overall,Louisiana State University
22101,university_overall,Louisiana State University
22103,university_overall,Louisiana State University
22105,university_overall,Louisiana State University
22107,university_overall,Louisiana State University
22109,university_overall,Louisiana State University
22111,university_overall,Louisiana State University
22113,university_overall,Louisiana State University
22115,university_overall,Louisiana State University
22117,university_overall,Louisiana State University
22119,university_overall,Louisiana State University
22121,university_overall,Louisiana State University
22123,university_overall,Mississippi State University
22125,university_overall,Louisiana State University
22127,university_overall,Louisiana State University
23001,university_overall,University of New Hampshire
23003,university_overall,University of Maine
23005,university_overall,University of New Hampshire
23007,university_overall,University of Maine
23009,university_overall,University of Maine
23011,university_overall,University of Maine
23013,university_overall,University of Maine
23015,university_overall,University of Maine
23017,university_overall,University of New Hampshire
23019,university_overall,University of Maine
23021,university_overall,University of Maine
23023,university_overall,University of New Hampshire
23025,university_overall,University of Maine
23027,university_overall,University of Maine
23029,university_overall,University of Maine
23031,university_overall,University of New Hampshire
24001,university_overall,West Virginia University
24003,university_overall,University of Maryland College Park
24005,university_overall,University of Maryland College Park
24009,university_overall,University of Maryland College Park
24011,university_overall,University of Delaware
24013,university_overall,University of Maryland College Park
24015,university_overall,University of Delaware
24017,university_overall,University of the District of Columbia
24019,university_overall,University of Maryland College Park
24021,university_overall,University of the District of Columbia
24023,university_overall,West Virginia University
24025,university_overall,University of Delaware
24027,university_overall,University of Maryland College Park
24029,university_overall,University of Delaware
24031,university_overall,University of the District of Columbia
24033,university_overall,University of Maryland College Park
24035,university_overall,University of Delaware
24037,university_overall,University of Maryland College Park
24039,university_overall,University of Maryland College Park
24041,university_overall,University of Maryland College Park
24043,university_overall,University of the District of Columbia
24045,university_overall,University of Maryland College Park
24047,university_overall,University of Maryland College Park
24510,university_overall,University of Maryland College Park
25001,university_overall,University of Rhode Island
25003,university_overall,University of Massachusetts Amherst
25005,university_overall,University of Rhode Island
25007,university_overall,University of Rhode Island
25009,university_overall,University of New Hampshire
25011,university_overall,University of Massachusetts Amherst
25013,university_overall,University of Massachusetts Amherst
25015,university_overall,University of Massachusetts Amherst
25017,university_overall,University of New Hampshire
25019,university_overall,University of Rhode Island
25021,university_overall,University of Rhode Island
25023,university_overall,University of Rhode Island
25025,university_overall,University of New Hampshire
25027,university_overall,University of Massachusetts Amherst
26001,university_overall,Michigan State University
26003,university_overall,University of Wisconsin-Madison
26005,university_overall,Michigan State University
26007,university_overall,Michigan State University
26009,university_overall,Michigan State University
26011,university_overall,Michigan State University
26013,university_overall,University of Wisconsin-Madison
26015,university_overall,Michigan State University
26017,university_overall,Michigan State University
26019,university_overall,Michigan State University
26021,university_overall,Purdue University
26023,university_overall,Michigan State University
26025,university_overall,Michigan State University
26027,university_overall,Michigan State University
26029,university_overall,Michigan State University
26031,university_overall,Michigan State University
26033,university_overall,Michigan State University
26035,university_overall,Michigan State University
26037,university_overall,Michigan State University
26039,university_overall,Michigan State University
26041,university_overall,University of Wisconsin-Madison
26043,university_overall,University of Wisconsin-Madison
26045,university_overall,Michigan State University
26047,university_overall,Michigan State University
26049,university_overall,Michigan State University
26051,university_overall,Michigan State University
26053,university_overall,University of Minnesota
26055,university_overall,Michigan State University
26057,university_overall,Michigan State University
26059,university_overall,Michigan State University
26061,university_overall,University of Minnesota
26063,university_overall,Michigan State University
26065,university_overall,Michigan State University
26067,university_overall,Michigan State University
26069,university_overall,Michigan State University
26071,university_overall,University of Wisconsin-Madison
26073,university_overall,Michigan State University
26075,university_overall,Michigan State University
26077,university_overall,Michigan State University
26079,university_overall,Michigan State University
26081,university_overall,Michigan State University
26083,university_overall,University of Minnesota
26085,university_overall,Michigan State University
26087,university_overall,Michigan State University
26089,university_overall,Michigan State University
26091,university_overall,Michigan State University
26093,university_overall,Michigan State University
26095,university_overall,Michigan State University
26097,university_overall,Michigan State University
26099,university_overall,Michigan State University
26101,university_overall,Michigan State University
26103,university_overall,University of Wisconsin-Madison
26105,university_overall,Michigan State University
26107,university_overall,Michigan State University
26109,university_overall,University of Wisconsin-Madison
26111,university_overall,Michigan State University
26113,university_overall,Michigan State University
26115,university_overall,Michigan State University
26117,university_overall,Michigan State University
26119,university_overall,Michigan State University
26121,university_overall,Michigan State University
26123,university_overall,Michigan State University
26125,university_overall,Michigan State University
26127,university_overall,Michigan State University
26129,university_overall,Michigan State University
26131,university_overall,University of Minnesota
26133,university_overall,Michigan State University
26135,university_overall,Michigan State University
26137,university_overall,Michigan State University
26139,university_overall,Michigan State University
26141,university_overall,Michigan State University
26143,university_overall,Michigan State University
26145,university_overall,Michigan State University
26147,university_overall,Michigan State University
26149,university_overall,Michigan State University
26151,university_overall,Michigan State University
26153,university_overall,Michigan State University
26155,university_overall,Michigan State University
26157,university_overall,Michigan State University
26159,university_overall,Michigan State University
26161,university_overall,Michigan State University
26163,university_overall,Michigan State University
26165,university_overall,Michigan State University
27001,university_overall,University of Minnesota
27003,university_overall,University of Minnesota
27005,university_overall,North Dakota State University
27007,university_overall,North Dakota State University
27009,university_overall,University of Minnesota
27011,university_overall,South Dakota State University
27013,university_overall,University of Minnesota
27015,university_overall,University of Minnesota
27017,university_overall,University of Minnesota
27019,university_overall,University of Minnesota
27021,university_overall,North Dakota State University
27023,university_overall,South Dakota State University
27025,university_overall,University of Minnesota
27027,university_overall,North Dakota State University
27029,university_overall,North Dakota State University
27031,university_overall,University of Minnesota
27033,university_overall,South Dakota State University
27035,university_overall,University of Minnesota
27037,university_overall,University of Minnesota
27039,university_overall,University of Minnesota
27041,university_overall,North Dakota State University
27043,university_overall,University of Minnesota
27045,university_overall,University of Minnesota
27047,university_overall,University of Minnesota
27049,university_overall,University of Minnesota
27051,university_overall,North Dakota State University
27053,university_overall,University of Minnesota
27055,university_overall,University of Wisconsin-Madison
27057,university_overall,North Dakota State University
27059,university_overall,University of Minnesota
27061,university_overall,North Dakota State University
27063,university_overall,South Dakota State University
27065,university_overall,University of Minnesota
27067,university_overall,University of Minnesota
27069,university_overall,North Dakota State University
27071,university_overall,North Dakota State University
27073,university_overall,South Dakota State University
27075,university_overall,University of Minnesota
27077,university_overall,North Dakota State University
27079,university_overall,University of Minnesota
27081,university_overall,South Dakota State University
27083,university_overall,South Dakota State University
27085,university_overall,University of Minnesota
27087,university_overall,North Dakota State University
27089,university_overall,North Dakota State University
27091,university_overall,University of Minnesota
27093,university_overall,University of Minnesota
27095,university_overall,University of Minnesota
27097,university_overall,University of Minnesota
27099,university_overall,University of Minnesota
27101,university_overall,South Dakota State University
27103,university_overall,University of Minnesota
27105,university_overall,South Dakota State University
27107,university_overall,North Dakota State University
27109,university_overall,University of Minnesota
27111,university_overall,North Dakota State University
27113,university_overall,North Dakota State University
27115,university_overall,University of Minnesota
27117,university_overall,South Dakota State University
27119,university_overall,North Dakota State University
27121,university_overall,South Dakota State University
27123,university_overall,University of Minnesota
27125,university_overall,North Dakota State University
27127,university_overall,South Dakota State University
27129,university_overall,University of Minnesota
27131,university_overall,University of Minnesota
27133,university_overall,South Dakota State University
27135,university_overall,North Dakota State University
27137,university_overall,University of Minnesota
27139,university_overall,University of Minnesota
27141,university_overall,University of Minnesota
27143,university_overall,University of Minnesota
27145,university_overall,University of Minnesota
27147,university_overall,University of Minnesota
27149,university_overall,South Dakota State University
27151,university_overall,South Dakota State University
27153,university_overall,North Dakota State University
27155,university_overall,North Dakota State University
27157,university_overall,University of Minnesota
27159,university_overall,North Dakota State University
27161,university_overall,University of Minnesota
27163,university_overall,University of Minnesota
27165,university_overall,University of Minnesota
27167,university_overall,North Dakota State University
27169,university_overall,University of Minnesota
27171,university_overall,University of Minnesota
27173,university_overall,South Dakota State University
28001,university_overall,Louisiana State University
28003,university_overall,Mississippi State University
28005,university_overall,Louisiana State University
28007,university_overall,Mississippi State University
28009,university_overall,Mississippi State University
28011,university_overall,Mississippi State University
28013,university_overall,Mississippi State University
28015,university_overall,Mississippi State University
28017,university_overall,Mississippi State University
28019,university_overall,Mississippi State University
28021,university_overall,Louisiana State University
28023,university_overall,Mississippi State University
28025,university_overall,Mississippi State University
28027,university_overall,Mississippi State University
28029,university_overall,Louisiana State University
28031,university_overall,Louisiana State University
28033,university_overall,Mississippi State University
28035,university_overall,Louisiana State University
28037,university_overall,Louisiana State University
28039,university_overall,Louisiana State University
28041,university_overall,Mississippi State University
28043,university_overall,Mississippi State University
28045,university_overall,Louisiana State University
28047,university_overall,Louisiana State University
28049,university_overall,Mississippi State University
28051,university_overall,Mississippi State University
28053,university_overall,Mississippi State University
28055,university_overall,Mississippi State University
28057,university_overall,Mississippi State University
28059,university_overall,Louisiana State University
28061,university_overall,Mississippi State University
28063,university_overall,Louisiana State University
28065,university_overall,Louisiana State University
28067,university_overall,Mississippi State University
28069,university_overall,Mississippi State University
28071,university_overall,Mississippi State University
28073,university_overall,Louisiana State University
28075,university_overall,Mississippi State University
28077,university_overall,Louisiana State University
28079,university_overall,Mississippi State University
28081,university_overall,Mississippi State University
28083,university_overall,Mississippi State University
28085,university_overall,Louisiana State University
28087,university_overall,Mississippi State University
28089,university_overall,Mississippi State University
28091,university_overall,Louisiana State University
28093,university_overall,Mississippi State University
28095,university_overall,Mississippi State University
28097,university_overall,Mississippi State University
28099,university_overall,Mississippi State University
28101,university_overall,Mississippi State University
28103,university_overall,Mississippi State University
28105,university_overall,Mississippi State University
28107,university_overall,Mississippi State University
28109,university_overall,Louisiana State University
28111,university_overall,Louisiana State University
28113,university_overall,Louisiana State University
28115,university_overall,Mississippi State University
28117,university_overall,Mississippi State University
28119,university_overall,Mississippi State University
28121,university_overall,Mississippi State University
28123,university_overall,Mississippi State University
28125,university_overall,Mississippi State University
28127,university_overall,Mississippi State University
28129,university_overall,Mississippi State University
28131,university_overall,Louisiana State University
28133,university_overall,Mississippi State University
28135,university_overall,Mississippi State University
28137,university_overall,Mississippi State University
28139,university_overall,Mississippi State University
28141,university_overall,Mississippi State University
28143,university_overall,Mississippi State University
28145,university_overall,Mississippi State University
28147,university_overall,Louisiana State University
28149,university_overall,Louisiana State University
28151,university_overall,Mississippi State University
28153,university_overall,Mississippi State University
28155,university_overall,Mississippi State University
28157,university_overall,Louisiana State University
28159,university_overall,Mississippi State University
28161,university_overall,Mississippi State University
28163,university_overall,Mississippi State University
29001,university_overall,University of Missouri
29003,university_overall,Kansas State University
29005,university_overall,University of Nebraska-Lincoln
29007,university_overall,University of Missouri
29009,university_overall,University of Arkansas
29011,university_overall,University of Arkansas
29013,university_overall,University of Missouri
29015,university_overall,University of Missouri
29017,university_overall,University of Missouri
29019,university_overall,University of Missouri
29021,university_overall,Kansas State University
29023,university_overall,University of Missouri
29025,university_overall,University of Missouri
29027,university_overall,University of Missouri
29029,university_overall,University of Missouri
29031,university_overall,University of Missouri
29033,university_overall,University of Missouri
29035,university_overall,University of Missouri
29037,university_overall,University of Missouri
29039,university_overall,University of Arkansas
29041,university_overall,University of Missouri
29043,university_overall,University of Arkansas
29045,university_overall,University of Missouri
29047,university_overall,University of Missouri
29049,university_overall,University of Missouri
29051,university_overall,University of Missouri
29053,university_overall,University of Missouri
29055,university_overall,University of Missouri
29057,university_overall,University of Arkansas
29059,university_overall,University of Missouri
29061,university_overall,University of Missouri
29063,university_overall,Kansas State University
29065,university_overall,University of Missouri
29067,university_overall,University of Arkansas
29069,university_overall,Mississippi State University
29071,university_overall,University of Missouri
29073,university_overall,University of Missouri
29075,university_overall,University of Nebraska-Lincoln
29077,university_overall,University of Arkansas
29079,university_overall,University of Missouri
29081,university_overall,Iowa State University
29083,university_overall,University of Missouri
29085,university_overall,University of Missouri
29087,university_overall,University of Nebraska-Lincoln
29089,university_overall,University of Missouri
29091,university_overall,University of Arkansas
29093,university_overall,University of Missouri
29095,university_overall,University of Missouri
29097,university_overall,University of Arkansas
29099,university_overall,University of Missouri
29101,university_overall,University of Missouri
29103,university_overall,University of Missouri
29105,university_overall,University of Missouri
29107,university_overall,University of Missouri
29109,university_overall,University of Arkansas
29111,university_overall,University of Missouri
29113,university_overall,University of Missouri
29115,university_overall,University of Missouri
29117,university_overall,University of Missouri
29119,university_overall,University of Arkansas
29121,university_overall,University of Missouri
29123,university_overall,University of Missouri
29125,university_overall,University of Missouri
29127,university_overall,University of Missouri
29129,university_overall,Iowa State University
29131,university_overall,University of Missouri
29133,university_overall,University of Missouri
29135,university_overall,University of Missouri
29137,university_overall,University of Missouri
29139,university_overall,University of Missouri
29141,university_overall,University of Missouri
29143,university_overall,University of Missouri
29145,university_overall,University of Arkansas
29147,university_overall,University of Nebraska-Lincoln
29149,university_overall,University of Arkansas
29151,university_overall,University of Missouri
29153,university_overall,University of Arkansas
29155,university_overall,Mississippi State University
29157,university_overall,University of Missouri
29159,university_overall,University of Missouri
29161,university_overall,University of Missouri
29163,university_overall,University of Missouri
29165,university_overall,Kansas State University
29167,university_overall,University of Missouri
29169,university_overall,University of Missouri
29171,university_overall,Iowa State University
29173,university_overall,University of Missouri
29175,university_overall,University of Missouri
29177,university_overall,University of Missouri
29179,university_overall,University of Missouri
29181,university_overall,University of Missouri
29183,university_overall,University of Missouri
29185,university_overall,University of Missouri
29186,university_overall,University of Missouri
29187,university_overall,University of Missouri
29189,university_overall,University of Missouri
29195,university_overall,University of Missouri
29197,university_overall,University of Missouri
29199,university_overall,University of Missouri
29201,university_overall,University of Missouri
29203,university_overall,University of Missouri
29205,university_overall,University of Missouri
29207,university_overall,University of Missouri
29209,university_overall,University of Arkansas
29211,university_overall,University of Missouri
29213,university_overall,University of Arkansas
29215,university_overall,University of Missouri
29217,university_overall,University of Arkansas
29219,university_overall,University of Missouri
29221,university_overall,University of Missouri
29223,university_overall,University of Missouri
29225,university_overall,University of Arkansas
29227,university_overall,Iowa State University
29229,university_overall,University of Missouri
29510,university_overall,University of Missouri
30001,university_overall,Montana State University
30003,university_overall,Montana State University
30005,university_overall,Montana State University
30007,university_overall,Montana State University
30009,university_overall,Montana State University
30011,university_overall,University of Wyoming
30013,university_overall,Montana State University
30015,university_overall,Montana State University
30017,university_overall,Montana State University
30019,university_overall,Montana State University
30021,university_overall,Montana State University
30023,university_overall,Montana State University
30025,university_overall,Montana State University
30027,university_overall,Montana State University
30029,university_overall,University of Idaho
30031,university_overall,Montana State University
30033,university_overall,Montana State University
30035,university_overall,Montana State University
30037,university_overall,Montana State University
30039,university_overall,Montana State University
30041,university_overall,Montana State University
30043,university_overall,Montana State University
30045,university_overall,Montana State University
30047,university_overall,University of Idaho
30049,university_overall,Montana State University
30051,university_overall,Montana State University
30053,university_overall,University of Idaho
30055,university_overall,Montana State University
30057,university_overall,Montana State University
30059,university_overall,Montana State University
30061,university_overall,University of Idaho
30063,university_overall,University of Idaho
30065,university_overall,Montana State University
30067,university_overall,Montana State University
30069,university_overall,Montana State University
30071,university_overall,Montana State University
30073,university_overall,Montana State University
30075,university_overall,Montana State University
30077,university_overall,Montana State University
30079,university_overall,Montana State University
30081,university_overall,University of Idaho
30083,university_overall,Montana State University
30085,university_overall,Montana State University
30087,university_overall,Montana State University
30089,university_overall,University of Idaho
30091,university_overall,North Dakota State University
30093,university_overall,Montana State University
30095,university_overall,Montana State University
30097,university_overall,Montana State University
30099,university_overall,Montana State University
30101,university_overall,Montana State University
30103,university_overall,Montana State University
30105,university_overall,Montana State University
30107,university_overall,Montana State University
30109,university_overall,Montana State University
30111,university_overall,Montana State University
31001,university_overall,University of Nebraska-Lincoln
31003,university_overall,University of Nebraska-Lincoln
31005,university_overall,Colorado State University
31007,university_overall,Colorado State University
31009,university_overall,University of Nebraska-Lincoln
31011,university_overall,University of Nebraska-Lincoln
31013,university_overall,University of Wyoming
31015,university_overall,South Dakota State University
31017,university_overall,University of Nebraska-Lincoln
31019,university_overall,University of Nebraska-Lincoln
31021,university_overall,University of Nebraska-Lincoln
31023,university_overall,University of Nebraska-Lincoln
31025,university_overall,University of Nebraska-Lincoln
31027,university_overall,South Dakota State University
31029,university_overall,Colorado State University
31031,university_overall,South Dakota State University
31033,university_overall,Colorado State University
31035,university_overall,University of Nebraska-Lincoln
31037,university_overall,University of Nebraska-Lincoln
31039,university_overall,University of Nebraska-Lincoln
31041,university_overall,University of Nebraska-Lincoln
31043,university_overall,University of Nebraska-Lincoln
31045,university_overall,University of Wyoming
31047,university_overall,University of Nebraska-Lincoln
31049,university_overall,Colorado State University
31051,university_overall,University of Nebraska-Lincoln
31053,university_overall,University of Nebraska-Lincoln
31055,university_overall,University of Nebraska-Lincoln
31057,university_overall,Colorado State University
31059,university_overall,University of Nebraska-Lincoln
31061,university_overall,University of Nebraska-Lincoln
31063,university_overall,University of Nebraska-Lincoln
31065,university_overall,University of Nebraska-Lincoln
31067,university_overall,University of Nebraska-Lincoln
31069,university_overall,Colorado State University
31071,university_overall,University of Nebraska-Lincoln
31073,university_overall,University of Nebraska-Lincoln
31075,university_overall,Colorado State University
31077,university_overall,University of Nebraska-Lincoln
31079,university_overall,University of Nebraska-Lincoln
31081,university_overall,University of Nebraska-Lincoln
31083,university_overall,University of Nebraska-Lincoln
31085,university_overall,Colorado State University
31087,university_overall,Colorado State University
31089,university_overall,University of Nebraska-Lincoln
31091,university_overall,Colorado State University
31093,university_overall,University of Nebraska-Lincoln
31095,university_overall,University of Nebraska-Lincoln
31097,university_overall,University of Nebraska-Lincoln
31099,university_overall,University of Nebraska-Lincoln
31101,university_overall,Colorado State University
31103,university_overall,South Dakota State University
31105,university_overall,Colorado State University
31107,university_overall,South Dakota State University
31109,university_overall,University of Nebraska-Lincoln
31111,university_overall,University of Nebraska-Lincoln
31113,university_overall,University of Nebraska-Lincoln
31115,university_overall,University of Nebraska-Lincoln
31117,university_overall,Colorado State University
31119,university_overall,University of Nebraska-Lincoln
31121,university_overall,University of Nebraska-Lincoln
31123,university_overall,Colorado State University
31125,university_overall,University of Nebraska-Lincoln
31127,university_overall,University of Nebraska-Lincoln
31129,university_overall,University of Nebraska-Lincoln
31131,university_overall,University of Nebraska-Lincoln
31133,university_overall,University of Nebraska-Lincoln
31135,university_overall,Colorado State University
31137,university_overall,University of Nebraska-Lincoln
31139,university_overall,University of Nebraska-Lincoln
31141,university_overall,University of Nebraska-Lincoln
31143,university_overall,University of Nebraska-Lincoln
31145,university_overall,University of Nebraska-Lincoln
31147,university_overall,University of Nebraska-Lincoln
31149,university_overall,University of Nebraska-Lincoln
31151,university_overall,University of Nebraska-Lincoln
31153,university_overall,University of Nebraska-Lincoln
31155,university_overall,University of Nebraska-Lincoln
31157,university_overall,University of Wyoming
31159,university_overall,University of Nebraska-Lincoln
31161,university_overall,University of Wyoming
31163,university_overall,University of Nebraska-Lincoln
31165,university_overall,University of Wyoming
31167,university_overall,University of Nebraska-Lincoln
31169,university_overall,University of Nebraska-Lincoln
31171,university_overall,University of Nebraska-Lincoln
31173,university_overall,University of Nebraska-Lincoln
31175,university_overall,University of Nebraska-Lincoln
31177,university_overall,University of Nebraska-Lincoln
31179,university_overall,University of Nebraska-Lincoln
31181,university_overall,University of Nebraska-Lincoln
31183,university_overall,University of Nebraska-Lincoln
31185,university_overall,University of Nebraska-Lincoln
32001,university_overall,University of Nevada Reno
32003,university_overall,University of California Riverside
32005,university_overall,University of Nevada Reno
32007,university_overall,Utah State University
32009,university_overall,University of California Merced
32011,university_overall,University of Nevada Reno
32013,university_overall,University of Nevada Reno
32015,university_overall,University of Nevada Reno
32017,university_overall,University of California Riverside
32019,university_overall,University of Nevada Reno
32021,university_overall,University of Nevada Reno
32023,university_overall,University of Nevada Reno
32027,university_overall,University of Nevada Reno
32029,university_overall,University of Nevada Reno
32031,university_overall,University of Nevada Reno
32033,university_overall,Utah State University
32510,university_overall,University of Nevada Reno
33001,university_overall,University of New Hampshire
33003,university_overall,University of New Hampshire
33005,university_overall,University of Massachusetts Amherst
33007,university_overall,University of Vermont
33009,university_overall,University of New Hampshire
33011,university_overall,University of New Hampshire
33013,university_overall,University of New Hampshire
33015,university_overall,University of New Hampshire
33017,university_overall,University of New Hampshire
33019,university_overall,University of New Hampshire
34001,university_overall,University of Delaware
34003,university_overall,Rutgers University
34005,university_overall,Rutgers University
34007,university_overall,University of Delaware
34009,university_overall,University of Delaware
34011,university_overall,University of Delaware
34013,university_overall,Rutgers University
34015,university_overall,University of Delaware
34017,university_overall,Rutgers University
34019,university_overall,Rutgers University
34021,university_overall,Rutgers University
34023,university_overall,Rutgers University
34025,university_overall,Rutgers University
34027,university_overall,Rutgers University
34029,university_overall,Rutgers University
34031,university_overall,Rutgers University
34033,university_overall,University of Delaware
34035,university_overall,Rutgers University
34037,university_overall,Rutgers University
34039,university_overall,Rutgers University
34041,university_overall,Rutgers University
35001,university_overall,New Mexico State University
35003,university_overall,New Mexico State University
35005,university_overall,New Mexico State University
35006,university_overall,New Mexico State University
35007,university_overall,Colorado State University
35009,university_overall,New Mexico State University
35011,university_overall,New Mexico State University
35013,university_overall,New Mexico State University
35015,university_overall,New Mexico State University
35017,university_overall,New Mexico State University
35019,university_overall,New Mexico State University
35021,university_overall,New Mexico State University
35023,university_overall,New Mexico State University
35025,university_overall,New Mexico State University
35027,university_overall,New Mexico State University
35028,university_overall,New Mexico State University
35029,university_overall,New Mexico State University
35031,university_overall,New Mexico State University
35033,university_overall,New Mexico State University
35035,university_overall,New Mexico State University
35037,university_overall,New Mexico State University
35039,university_overall,Colorado State University
35041,university_overall,New Mexico State University
35043,university_overall,New Mexico State University
35045,university_overall,New Mexico State University
35047,university_overall,New Mexico State University
35049,university_overall,New Mexico State University
35051,university_overall,New Mexico State University
35053,university_overall,New Mexico State University
35055,university_overall,Colorado State University
35057,university_overall,New Mexico State University
35059,university_overall,Colorado State University
35061,university_overall,New Mexico State University
36001,university_overall,University of Massachusetts Amherst
36003,university_overall,Cornell University
36005,university_overall,Rutgers University
36007,university_overall,Cornell University
36009,university_overall,Pennsylvania State University
36011,university_overall,Cornell University
36013,university_overall,Pennsylvania State University
36015,university_overall,Cornell University
36017,university_overall,Cornell University
36019,university_overall,University of Vermont
36021,university_overall,University of Massachusetts Amherst
36023,university_overall,Cornell University
36025,university_overall,Cornell University
36027,university_overall,University of Massachusetts Amherst
36029,university_overall,Cornell University
36031,university_overall,University of Vermont
36033,university_overall,University of Vermont
36035,university_overall,University of Massachusetts Amherst
36037,university_overall,Cornell University
36039,university_overall,University of Massachusetts Amherst
36041,university_overall,University of Vermont
36043,university_overall,Cornell University
36045,university_overall,Cornell University
36047,university_overall,Rutgers University
36049,university_overall,Cornell University
36051,university_overall,Cornell University
36053,university_overall,Cornell University
36055,university_overall,Cornell University
36057,university_overall,University of Massachusetts Amherst
36059,university_overall,Rutgers University
36061,university_overall,Rutgers University
36063,university_overall,Cornell University
36065,university_overall,Cornell University
36067,university_overall,Cornell University
36069,university_overall,Cornell University
36071,university_overall,Rutgers University
36073,university_overall,Cornell University
36075,university_overall,Cornell University
36077,university_overall,Cornell University
36079,university_overall,Rutgers University
36081,university_overall,Rutgers University
36083,university_overall,University of Massachusetts Amherst
36085,university_overall,Rutgers University
36087,university_overall,Rutgers University
36089,university_overall,University of Vermont
36091,university_overall,University of Massachusetts Amherst
36093,university_overall,University of Massachusetts Amherst
36095,university_overall,University of Massachusetts Amherst
36097,university_overall,Cornell University
36099,university_overall,Cornell University
36101,university_overall,Cornell University
36103,university_overall,University of Connecticut
36105,university_overall,Rutgers University
36107,university_overall,Cornell University
36109,university_overall,Cornell University
36111,university_overall,University of Massachusetts Amherst
36113,university_overall,University of Vermont
36115,university_overall,University of Massachusetts Amherst
36117,university_overall,Cornell University
36119,university_overall,Rutgers University
36121,university_overall,Cornell University
36123,university_overall,Cornell University
37001,university_overall,North Carolina State University
37003,university_overall,Virginia Tech
37005,university_overall,Virginia Tech
37007,university_overall,North Carolina State University
37009,university_overall,Virginia Tech
37011,university_overall,Clemson University
37013,university_overall,North Carolina State University
37015,university_overall,North Carolina State University
37017,university_overall,North Carolina State University
37019,university_overall,North Carolina State University
37021,university_overall,Clemson University
37023,university_overall,Clemson University
37025,university_overall,North Carolina State University
37027,university_overall,Virginia Tech
37029,university_overall,North Carolina State University
37031,university_overall,North Carolina State University
37033,university_overall,North Carolina State University
37035,university_overall,Clemson University
37037,university_overall,North Carolina State University
37039,university_overall,University of Tennessee
37041,university_overall,North Carolina State University
37043,university_overall,Clemson University
37045,university_overall,Clemson University
37047,university_overall,North Carolina State University
37049,university_overall,North Carolina State University
37051,university_overall,North Carolina State University
37053,university_overall,North Carolina State University
37055,university_overall,North Carolina State University
37057,university_overall,North Carolina State University
37059,university_overall,Virginia Tech
37061,university_overall,North Carolina State University
37063,university_overall,North Carolina State University
37065,university_overall,North Carolina State University
37067,university_overall,Virginia Tech
37069,university_overall,North Carolina State University
37071,university_overall,Clemson University
37073,university_overall,North Carolina State University
37075,university_overall,University of Tennessee
37077,university_overall,North Carolina State University
37079,university_overall,North Carolina State University
37081,university_overall,North Carolina State University
37083,university_overall,North Carolina State University
37085,university_overall,North Carolina State University
37087,university_overall,University of Tennessee
37089,university_overall,Clemson University
37091,university_overall,North Carolina State University
37093,university_overall,North Carolina State University
37095,university_overall,North Carolina State University
37097,university_overall,Virginia Tech
37099,university_overall,Clemson University
37101,university_overall,North Carolina State University
37103,university_overall,North Carolina State University
37105,university_overall,North Carolina State University
37107,university_overall,North Carolina State University
37109,university_overall,Clemson University
37111,university_overall,Clemson University
37113,university_overall,Clemson University
37115,university_overall,University of Tennessee
37117,university_overall,North Carolina State University
37119,university_overall,Clemson University
37121,university_overall,University of Tennessee
37123,university_overall,North Carolina State University
37125,university_overall,North Carolina State University
37127,university_overall,North Carolina State University
37129,university_overall,North Carolina State University
37131,university_overall,North Carolina State University
37133,university_overall,North Carolina State University
37135,university_overall,North Carolina State University
37137,university_overall,North Carolina State University
37139,university_overall,North Carolina State University
37141,university_overall,North Carolina State University
37143,university_overall,North Carolina State University
37145,university_overall,North Carolina State University
37147,university_overall,North Carolina State University
37149,university_overall,Clemson University
37151,university_overall,North Carolina State University
37153,university_overall,North Carolina State University
37155,university_overall,North Carolina State University
37157,university_overall,Virginia Tech
37159,university_overall,North Carolina State University
37161,university_overall,Clemson University
37163,university_overall,North Carolina State University
37165,university_overall,North Carolina State University
37167,university_overall,North Carolina State University
37169,university_overall,Virginia Tech
37171,university_overall,Virginia Tech
37173,university_overall,University of Tennessee
37175,university_overall,Clemson University
37177,university_overall,North Carolina State University
37179,university_overall,North Carolina State University
37181,university_overall,North Carolina State University
37183,university_overall,North Carolina State University
37185,university_overall,North Carolina State University
37187,university_overall,North Carolina State University
37189,university_overall,Virginia Tech
37191,university_overall,North Carolina State University
37193,university_overall,Virginia Tech
37195,university_overall,North Carolina State University
37197,university_overall,Virginia Tech
37199,university_overall,Clemson University
38001,university_overall,North Dakota State University
38003,university_overall,North Dakota State University
38005,university_overall,North Dakota State University
38007,university_overall,North Dakota State University
38009,university_overall,North Dakota State University
38011,university_overall,North Dakota State University
38013,university_overall,North Dakota State University
38015,university_overall,North Dakota State University
38017,university_overall,North Dakota State University
38019,university_overall,North Dakota State University
38021,university_overall,North Dakota State University
38023,university_overall,North Dakota State University
38025,university_overall,North Dakota State University
38027,university_overall,North Dakota State University
38029,university_overall,North Dakota State University
38031,university_overall,North Dakota State University
38033,university_overall,North Dakota State University
38035,university_overall,North Dakota State University
38037,university_overall,North Dakota State University
38039,university_overall,North Dakota State University
38041,university_overall,North Dakota State University
38043,university_overall,North Dakota State University
38045,university_overall,North Dakota State University
38047,university_overall,North Dakota State University
